invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country
573980,21539,check,4,2011-11-02 11:03:00,0.0,,United Kingdom
573981,21700,check,26,2011-11-02 11:05:00,0.0,,United Kingdom
573983,82600,check,3,2011-11-02 11:08:00,0.0,,United Kingdom
573984,16207A,check,2,2011-11-02 11:09:00,0.0,,United Kingdom
573985,22848,check,2,2011-11-02 11:09:00,0.0,,United Kingdom
573986,84659A,check,19,2011-11-02 11:13:00,0.0,,United Kingdom
573987,21349,check,1,2011-11-02 11:14:00,0.0,,United Kingdom
573988,22925,check,1,2011-11-02 11:14:00,0.0,,United Kingdom
573989,23091,check,2,2011-11-02 11:14:00,0.0,,United Kingdom
573990,22606,check,1,2011-11-02 11:18:00,0.0,,United Kingdom
573991,21804,check,36,2011-11-02 11:19:00,0.0,,United Kingdom
574073,23579,Unknown product,3,2011-11-02 15:15:00,0.0,,United Kingdom
574094,22147,check,-80,2011-11-03 09:46:00,0.0,,United Kingdom
574101,22180,Unknown product,1,2011-11-03 10:27:00,0.0,,United Kingdom
574123,22652,check,-111,2011-11-03 10:55:00,0.0,,United Kingdom
574133,21071,Unknown product,1,2011-11-03 11:00:00,0.0,,United Kingdom
574138,23234,BISCUIT TIN VINTAGE CHRISTMAS,216,2011-11-03 11:26:00,0.0,12415.0,Australia
574171,21818,check,-130,2011-11-03 11:45:00,0.0,,United Kingdom
574173,35923,check,-42,2011-11-03 11:46:00,0.0,,United Kingdom
574175,22065,CHRISTMAS PUDDING TRINKET POT,12,2011-11-03 11:47:00,0.0,14110.0,United Kingdom
574176,85054,check,-39,2011-11-03 11:48:00,0.0,,United Kingdom
574198,21159,damaged,-40,2011-11-03 12:00:00,0.0,,United Kingdom
574252,M,Manual,1,2011-11-03 13:24:00,0.0,12437.0,France
574257,72818,Unknown product,-3,2011-11-03 13:46:00,0.0,,United Kingdom
574438,85054,found,27,2011-11-04 11:35:00,0.0,,United Kingdom
574469,22385,JUMBO BAG SPACEBOY DESIGN,12,2011-11-04 11:55:00,0.0,12431.0,Australia
574516,22162,Unknown product,-24,2011-11-04 13:38:00,0.0,,United Kingdom
574518,21174,Unknown product,63,2011-11-04 13:42:00,0.0,,United Kingdom
574520,21181,Unknown product,-6,2011-11-04 13:44:00,0.0,,United Kingdom
574577,21519,check,-80,2011-11-04 17:09:00,0.0,,United Kingdom
574578,40001,check,-240,2011-11-04 17:09:00,0.0,,United Kingdom
574579,72802B,check,-203,2011-11-04 17:14:00,0.0,,United Kingdom
574580,20751,check,-35,2011-11-04 17:44:00,0.0,,United Kingdom
574581,23187,check,-62,2011-11-04 17:45:00,0.0,,United Kingdom
574582,84279P,check,-104,2011-11-04 17:46:00,0.0,,United Kingdom
574583,22892,check,-62,2011-11-04 17:46:00,0.0,,United Kingdom
574757,72802C,damages,-54,2011-11-07 10:08:00,0.0,,United Kingdom
574816,85036C,damages wax,-1560,2011-11-07 10:37:00,0.0,,United Kingdom
574822,85036B,damages wax,-1284,2011-11-07 10:38:00,0.0,,United Kingdom
574879,22625,RED KITCHEN SCALES,2,2011-11-07 13:22:00,0.0,13014.0,United Kingdom
574904,85017B,Unknown product,11,2011-11-07 15:28:00,0.0,,United Kingdom
574905,85017B,Unknown product,-22,2011-11-07 15:28:00,0.0,,United Kingdom
574906,85034A,damaged,-81,2011-11-07 15:30:00,0.0,,United Kingdom
574920,22899,CHILDREN'S APRON DOLLY GIRL,1,2011-11-07 16:34:00,0.0,13985.0,United Kingdom
574920,23480,MINI LIGHTS WOODLAND MUSHROOMS,1,2011-11-07 16:34:00,0.0,13985.0,United Kingdom
575048,84665,water damaged,-15,2011-11-08 12:12:00,0.0,,United Kingdom
575175,84279P,found,84,2011-11-08 18:07:00,0.0,,United Kingdom
575287,84508A,check,-39,2011-11-09 12:15:00,0.0,,United Kingdom
575386,20977,Unknown product,-16,2011-11-09 15:22:00,0.0,,United Kingdom
575503,35933,Unknown product,-2,2011-11-10 10:19:00,0.0,,United Kingdom
575505,POST,Unknown product,800,2011-11-10 10:29:00,0.0,,United Kingdom
575506,C2,Unknown product,150,2011-11-10 10:30:00,0.0,,United Kingdom
575513,35965,Unknown product,7,2011-11-10 10:39:00,0.0,,United Kingdom
575518,10080,check,22,2011-11-10 10:53:00,0.0,,United Kingdom
575579,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-11-10 11:49:00,0.0,13081.0,United Kingdom
575579,22089,PAPER BUNTING VINTAGE PAISLEY,24,2011-11-10 11:49:00,0.0,13081.0,United Kingdom
575613,23118,check,-6,2011-11-10 12:47:00,0.0,,United Kingdom
575614,22121,check,-10,2011-11-10 12:48:00,0.0,,United Kingdom
575615,82582,??,-130,2011-11-10 12:51:00,0.0,,United Kingdom
575617,21014,check,-90,2011-11-10 12:53:00,0.0,,United Kingdom
575625,35972,check,-3,2011-11-10 13:20:00,0.0,,United Kingdom
575704,21843,smashed,-63,2011-11-10 17:00:00,0.0,,United Kingdom
575714,85125,check,-64,2011-11-10 17:55:00,0.0,,United Kingdom
575715,72802B,check,-36,2011-11-10 17:58:00,0.0,,United Kingdom
575716,72802C,check,-21,2011-11-10 18:00:00,0.0,,United Kingdom
575717,85175,check,-42,2011-11-10 18:02:00,0.0,,United Kingdom
575719,35954,check,24,2011-11-10 18:08:00,0.0,,United Kingdom
575720,21817,check,-8,2011-11-10 18:09:00,0.0,,United Kingdom
575721,22804,Wrongly mrked had 85123a in box,-256,2011-11-10 18:19:00,0.0,,United Kingdom
575722,85123A,wrongly marked carton 22804,-256,2011-11-10 18:20:00,0.0,,United Kingdom
575748,23298,SPOTTY BUNTING,1,2011-11-11 10:21:00,0.0,,United Kingdom
575907,22268,check,-10,2011-11-11 15:52:00,0.0,,United Kingdom
575909,20711,check,-220,2011-11-11 16:02:00,0.0,,United Kingdom
575912,22943,check,-7,2011-11-11 16:20:00,0.0,,United Kingdom
576109,21181,adjustment,180,2011-11-14 10:33:00,0.0,,United Kingdom
576110,35965,Unknown product,5,2011-11-14 10:33:00,0.0,,United Kingdom
576185,22575,missing?,-130,2011-11-14 11:25:00,0.0,,United Kingdom
576192,22827,Unknown product,4,2011-11-14 11:57:00,0.0,,United Kingdom
576193,22827,Unknown product,-8,2011-11-14 11:57:00,0.0,,United Kingdom
576250,71279,damages,-74,2011-11-14 13:50:00,0.0,,United Kingdom
576258,22812,Unknown product,11,2011-11-14 14:17:00,0.0,,United Kingdom
576299,21181,Unknown product,16,2011-11-14 14:38:00,0.0,,United Kingdom
576302,22812,Unknown product,46,2011-11-14 14:41:00,0.0,,United Kingdom
576336,21809,Unknown product,16,2011-11-14 15:26:00,0.0,,United Kingdom
576366,23072,damages,-50,2011-11-14 18:30:00,0.0,,United Kingdom
576367,23071,damages,-65,2011-11-14 18:31:00,0.0,,United Kingdom
576368,21135,wet rusty,-864,2011-11-14 18:33:00,0.0,,United Kingdom
576369,21135,wet rusty,-288,2011-11-14 18:35:00,0.0,,United Kingdom
576404,22687,Unknown product,18,2011-11-15 11:09:00,0.0,,United Kingdom
576407,47590B,check,-57,2011-11-15 11:18:00,0.0,,United Kingdom
576410,71038,check,-16,2011-11-15 11:20:00,0.0,,United Kingdom
576411,85111,check,-117,2011-11-15 11:20:00,0.0,,United Kingdom
576413,17012C,check,-22,2011-11-15 11:21:00,0.0,,United Kingdom
576414,17012F,check,14,2011-11-15 11:21:00,0.0,,United Kingdom
576415,17012B,Unknown product,-2,2011-11-15 11:22:00,0.0,,United Kingdom
576419,85036B,check,-23,2011-11-15 11:23:00,0.0,,United Kingdom
576424,85036C,check,-4,2011-11-15 11:24:00,0.0,,United Kingdom
576426,21051,found,240,2011-11-15 11:24:00,0.0,,United Kingdom
576431,22688,Unknown product,15,2011-11-15 11:26:00,0.0,,United Kingdom
576436,22943,check,-26,2011-11-15 11:27:00,0.0,,United Kingdom
576473,21868,Unknown product,-108,2011-11-15 11:40:00,0.0,,United Kingdom
576509,21868,Unknown product,144,2011-11-15 12:03:00,0.0,,United Kingdom
576517,22121,Unknown product,17,2011-11-15 12:25:00,0.0,,United Kingdom
576547,21809,Unknown product,56,2011-11-15 12:54:00,0.0,,United Kingdom
576566,21830,Unknown product,-186,2011-11-15 13:39:00,0.0,,United Kingdom
576569,47504K,Unknown product,-21,2011-11-15 13:45:00,0.0,,United Kingdom
576578,22412,Unknown product,-37,2011-11-15 14:05:00,0.0,,United Kingdom
576580,22034,Unknown product,-5,2011-11-15 14:15:00,0.0,,United Kingdom
576585,84247E,Unknown product,22,2011-11-15 14:17:00,0.0,,United Kingdom
576594,21394,Unknown product,1,2011-11-15 14:55:00,0.0,,United Kingdom
576619,21054,Unknown product,1,2011-11-15 17:01:00,0.0,,United Kingdom
576620,16207A,Unknown product,1,2011-11-15 17:02:00,0.0,,United Kingdom
576632,21823,amazon adjust,10,2011-11-16 08:55:00,0.0,,United Kingdom
576643,85127,found,6,2011-11-16 10:00:00,0.0,,United Kingdom
576662,22570,Unknown product,1,2011-11-16 11:19:00,0.0,,United Kingdom
576673,22548,adjustment,4,2011-11-16 11:59:00,0.0,,United Kingdom
576674,21823,damaged,-6,2011-11-16 12:00:00,0.0,,United Kingdom
576675,37327,adjustment,3,2011-11-16 12:01:00,0.0,,United Kingdom
576762,21744,check,-21,2011-11-16 13:08:00,0.0,,United Kingdom
576763,23035,check,-64,2011-11-16 13:09:00,0.0,,United Kingdom
576764,16008,check,-1510,2011-11-16 13:10:00,0.0,,United Kingdom
576765,22219,???lost,-550,2011-11-16 13:11:00,0.0,,United Kingdom
576766,85019B,check,15,2011-11-16 13:11:00,0.0,,United Kingdom
576767,22339,check,-60,2011-11-16 13:12:00,0.0,,United Kingdom
576773,22181,check,-92,2011-11-16 13:21:00,0.0,,United Kingdom
576776,21811,check,-240,2011-11-16 13:22:00,0.0,,United Kingdom
576777,22121,Unknown product,4,2011-11-16 13:23:00,0.0,,United Kingdom
576835,21618,Unknown product,-2,2011-11-16 15:10:00,0.0,,United Kingdom
576839,35818B,adjustment,-22,2011-11-16 15:21:00,0.0,,United Kingdom
576843,10133,damaged,-82,2011-11-16 15:32:00,0.0,,United Kingdom
577037,72817,dotcomstock,4,2011-11-17 13:27:00,0.0,,United Kingdom
577102,21915,John Lewis,200,2011-11-17 17:01:00,0.0,,United Kingdom
577111,22587,check,-41,2011-11-17 17:55:00,0.0,,United Kingdom
577112,22586,check,-30,2011-11-17 17:55:00,0.0,,United Kingdom
577113,22271,check,-43,2011-11-17 17:58:00,0.0,,United Kingdom
577114,21786,check,-209,2011-11-17 17:59:00,0.0,,United Kingdom
577115,85035C,check,-24,2011-11-17 18:02:00,0.0,,United Kingdom
577116,21165,check,-28,2011-11-17 18:04:00,0.0,,United Kingdom
577117,22149,check,34,2011-11-17 18:04:00,0.0,,United Kingdom
577118,22286,check,-47,2011-11-17 18:05:00,0.0,,United Kingdom
577119,22778,check,-10,2011-11-17 18:08:00,0.0,,United Kingdom
577120,20752,check,-10,2011-11-17 18:09:00,0.0,,United Kingdom
577122,23348,sold with wrong barcode,-57,2011-11-17 18:33:00,0.0,,United Kingdom
577123,23288,check,-63,2011-11-17 18:34:00,0.0,,United Kingdom
577124,22759,check,-327,2011-11-17 18:41:00,0.0,,United Kingdom
577129,22464,HANGING METAL HEART LANTERN,4,2011-11-17 19:52:00,0.0,15602.0,United Kingdom
577144,22759,found,96,2011-11-18 09:35:00,0.0,,United Kingdom
577145,20832,check,110,2011-11-18 09:35:00,0.0,,United Kingdom
577168,M,Manual,1,2011-11-18 10:42:00,0.0,12603.0,Germany
577251,72802C,Unknown product,1,2011-11-18 12:18:00,0.0,,United Kingdom
577263,47503H,found,66,2011-11-18 12:31:00,0.0,,United Kingdom
577264,85125,Unknown product,3,2011-11-18 12:32:00,0.0,,United Kingdom
577265,23268,Unknown product,2,2011-11-18 12:33:00,0.0,,United Kingdom
577304,20956,check,-152,2011-11-18 13:04:00,0.0,,United Kingdom
577305,22946,check,-21,2011-11-18 13:06:00,0.0,,United Kingdom
577306,72817,Unknown product,12,2011-11-18 13:06:00,0.0,,United Kingdom
577307,16169E,check,-313,2011-11-18 13:06:00,0.0,,United Kingdom
577314,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-11-18 13:23:00,0.0,12444.0,Norway
577339,15060B,Unknown product,9,2011-11-18 14:57:00,0.0,,United Kingdom
577340,22570,Unknown product,40,2011-11-18 14:57:00,0.0,,United Kingdom
577608,35400,Unknown product,5,2011-11-21 09:22:00,0.0,,United Kingdom
577611,23118,dotcom adjust,10,2011-11-21 09:59:00,0.0,,United Kingdom
577612,21181,dotcom,20,2011-11-21 09:59:00,0.0,,United Kingdom
577696,M,Manual,1,2011-11-21 11:57:00,0.0,16406.0,United Kingdom
577787,23055,rusty thrown away,-398,2011-11-21 16:28:00,0.0,,United Kingdom
577788,23056,rusty throw away,-210,2011-11-21 16:28:00,0.0,,United Kingdom
577789,23057,rusty throw away,-280,2011-11-21 16:28:00,0.0,,United Kingdom
577829,85231G,amazon,1,2011-11-22 09:55:00,0.0,,United Kingdom
577836,21888,check,-57,2011-11-22 10:26:00,0.0,,United Kingdom
577942,21811,check,26,2011-11-22 12:08:00,0.0,,United Kingdom
577944,47503A,check,56,2011-11-22 12:08:00,0.0,,United Kingdom
577947,21992,check,13,2011-11-22 12:08:00,0.0,,United Kingdom
577949,21804,check,44,2011-11-22 12:09:00,0.0,,United Kingdom
577953,23348,check,5,2011-11-22 12:09:00,0.0,,United Kingdom
577954,17136A,check,3,2011-11-22 12:10:00,0.0,,United Kingdom
577956,21145,Unknown product,3,2011-11-22 12:10:00,0.0,,United Kingdom
577959,85107,check?,374,2011-11-22 12:11:00,0.0,,United Kingdom
577961,23268,Unknown product,2,2011-11-22 12:11:00,0.0,,United Kingdom
577964,37489A,Unknown product,2,2011-11-22 12:11:00,0.0,,United Kingdom
577966,85045,Unknown product,2,2011-11-22 12:12:00,0.0,,United Kingdom
577968,85135B,Unknown product,2,2011-11-22 12:12:00,0.0,,United Kingdom
577970,85135A,Unknown product,4,2011-11-22 12:12:00,0.0,,United Kingdom
577971,22606,Unknown product,1,2011-11-22 12:12:00,0.0,,United Kingdom
577972,84663A,Unknown product,1,2011-11-22 12:13:00,0.0,,United Kingdom
577999,21018,damaged,-63,2011-11-22 12:29:00,0.0,,United Kingdom
578095,23397,damaged,-9,2011-11-22 17:25:00,0.0,,United Kingdom
578145,22579,dotcom,-40,2011-11-23 11:07:00,0.0,,United Kingdom
578245,22568,?? missing,-170,2011-11-23 12:37:00,0.0,,United Kingdom
578327,72807A,wet pallet,-504,2011-11-23 17:55:00,0.0,,United Kingdom
578328,72807B,wet pallet,-696,2011-11-23 17:55:00,0.0,,United Kingdom
578329,72807C,wet pallet,-408,2011-11-23 17:56:00,0.0,,United Kingdom
578336,23579,Unknown product,1,2011-11-24 09:06:00,0.0,,United Kingdom
578337,23348,Unknown product,1,2011-11-24 09:07:00,0.0,,United Kingdom
578338,22125,Unknown product,1,2011-11-24 09:07:00,0.0,,United Kingdom
578340,22568,Unknown product,8,2011-11-24 09:07:00,0.0,,United Kingdom
578360,84971L,Unknown product,2,2011-11-24 10:36:00,0.0,,United Kingdom
578374,21937,found,50,2011-11-24 11:21:00,0.0,,United Kingdom
578426,23131,Unknown product,-12,2011-11-24 12:03:00,0.0,,United Kingdom
578431,22579,Unknown product,-18,2011-11-24 12:15:00,0.0,,United Kingdom
578456,22579,Unknown product,11,2011-11-24 12:29:00,0.0,,United Kingdom
578473,72807B,damages,-101,2011-11-24 12:43:00,0.0,,United Kingdom
578474,72807A,damages,-56,2011-11-24 12:44:00,0.0,,United Kingdom
578475,72807C,damages,-149,2011-11-24 12:44:00,0.0,,United Kingdom
578476,72807B,????missing,-124,2011-11-24 12:45:00,0.0,,United Kingdom
578477,72807A,???missing,-224,2011-11-24 12:45:00,0.0,,United Kingdom
578478,72807C,???missing,-428,2011-11-24 12:45:00,0.0,,United Kingdom
578524,22810,check,-25,2011-11-24 14:20:00,0.0,,United Kingdom
578525,22152,check,-179,2011-11-24 14:21:00,0.0,,United Kingdom
578527,21819,check,-14,2011-11-24 14:24:00,0.0,,United Kingdom
578528,22601,check,-20,2011-11-24 14:24:00,0.0,,United Kingdom
578529,22087,Unknown product,-23,2011-11-24 14:29:00,0.0,,United Kingdom
578628,23541,Unknown product,20,2011-11-24 15:55:00,0.0,,United Kingdom
578629,22943,Unknown product,24,2011-11-24 15:56:00,0.0,,United Kingdom
578632,22579,Unknown product,4,2011-11-24 16:22:00,0.0,,United Kingdom
578691,85034A,check,24,2011-11-25 09:37:00,0.0,,United Kingdom
578692,23157,check,212,2011-11-25 09:38:00,0.0,,United Kingdom
578693,21811,Unknown product,1,2011-11-25 09:38:00,0.0,,United Kingdom
578700,72807A,AMAZON,1,2011-11-25 10:49:00,0.0,,United Kingdom
578733,21643,damaged,-9,2011-11-25 11:32:00,0.0,,United Kingdom
578738,21638,Unknown product,-33,2011-11-25 11:33:00,0.0,,United Kingdom
578837,35833P,check,-24,2011-11-25 15:51:00,0.0,,United Kingdom
578838,21591,check,-267,2011-11-25 15:52:00,0.0,,United Kingdom
578839,22959,check,-175,2011-11-25 15:52:00,0.0,,United Kingdom
578840,22142,check,-70,2011-11-25 15:54:00,0.0,,United Kingdom
578841,84826,ASSTD DESIGN 3D PAPER STICKERS,12540,2011-11-25 15:57:00,0.0,13256.0,United Kingdom
578930,22848,AMAZON,1,2011-11-27 12:39:00,0.0,,United Kingdom
579272,22812,Unknown product,2,2011-11-29 10:00:00,0.0,,United Kingdom
579275,22176,amazon,1,2011-11-29 10:02:00,0.0,,United Kingdom
579429,20711,lost in space,-98,2011-11-29 13:04:00,0.0,,United Kingdom
579460,21110,Unknown product,-151,2011-11-29 14:39:00,0.0,,United Kingdom
579500,22810,Unknown product,33,2011-11-29 16:14:00,0.0,,United Kingdom
579563,85135C,found,36,2011-11-30 11:41:00,0.0,,United Kingdom
579680,22533,check,60,2011-11-30 13:29:00,0.0,,United Kingdom
579681,21615,check,-26,2011-11-30 13:33:00,0.0,,United Kingdom
579682,85172,check,-145,2011-11-30 13:33:00,0.0,,United Kingdom
579683,21868,check,-28,2011-11-30 13:35:00,0.0,,United Kingdom
579688,21116,Unknown product,-33,2011-11-30 13:51:00,0.0,,United Kingdom
579691,47503A,Unknown product,-5,2011-11-30 14:05:00,0.0,,United Kingdom
579731,35648,check,-46,2011-11-30 14:23:00,0.0,,United Kingdom
579732,35648,check,-10,2011-11-30 14:24:00,0.0,,United Kingdom
579733,84581,check,-41,2011-11-30 14:24:00,0.0,,United Kingdom
579734,84859C,wet?,-153,2011-11-30 14:25:00,0.0,,United Kingdom
579735,21793,check,-40,2011-11-30 14:25:00,0.0,,United Kingdom
579738,21927,Unknown product,8,2011-11-30 14:26:00,0.0,,United Kingdom
579742,85204,lost??,-1131,2011-11-30 14:34:00,0.0,,United Kingdom
579743,21810,check,-135,2011-11-30 14:36:00,0.0,,United Kingdom
579745,22043,check,-40,2011-11-30 14:39:00,0.0,,United Kingdom
579755,84912B,damaged,-14,2011-11-30 14:54:00,0.0,,United Kingdom
579873,35819B,check,18,2011-11-30 17:00:00,0.0,,United Kingdom
579879,22759,check,17,2011-11-30 17:13:00,0.0,,United Kingdom
579880,22947,Unknown product,5,2011-11-30 17:14:00,0.0,,United Kingdom
580087,84341B,Unknown product,-2,2011-12-01 14:27:00,0.0,,United Kingdom
580145,22925,AMAZON,1,2011-12-02 10:03:00,0.0,,United Kingdom
580197,22696,Unknown product,6,2011-12-02 12:04:00,0.0,,United Kingdom
580218,22577,check,-300,2011-12-02 12:12:00,0.0,,United Kingdom
580359,20775,Unknown product,-35,2011-12-02 16:11:00,0.0,,United Kingdom
580366,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,6,2011-12-02 16:38:00,0.0,,United Kingdom
580366,23169,CLASSIC GLASS COOKIE JAR,6,2011-12-02 16:38:00,0.0,,United Kingdom
580366,DOT,DOTCOM POSTAGE,1,2011-12-02 16:38:00,0.0,,United Kingdom
580376,22606,check,8,2011-12-02 17:49:00,0.0,,United Kingdom
580377,84609,damages,-29,2011-12-02 17:52:00,0.0,,United Kingdom
580378,22792,damages,-73,2011-12-02 17:56:00,0.0,,United Kingdom
580379,72225C,Unknown product,-144,2011-12-02 17:57:00,0.0,,United Kingdom
580380,21620,check,-20,2011-12-02 17:58:00,0.0,,United Kingdom
580381,21758,Unknown product,-9,2011-12-02 17:58:00,0.0,,United Kingdom
580382,16045,check,-900,2011-12-02 17:59:00,0.0,,United Kingdom
580383,20652,check,-37,2011-12-02 17:59:00,0.0,,United Kingdom
580390,21888,Amazon,1,2011-12-04 10:37:00,0.0,,United Kingdom
580391,21868,Amazon,1,2011-12-04 10:42:00,0.0,,United Kingdom
580546,23406,CHECK,-21,2011-12-05 09:27:00,0.0,,United Kingdom
580547,21201,???,-390,2011-12-05 09:29:00,0.0,,United Kingdom
580549,84876B,found,66,2011-12-05 09:54:00,0.0,,United Kingdom
580561,22043,dotcom,-9,2011-12-05 10:25:00,0.0,,United Kingdom
580580,21804,Unknown product,10,2011-12-05 10:33:00,0.0,,United Kingdom
580586,21804,dotcom,4,2011-12-05 10:34:00,0.0,,United Kingdom
580588,21808,Unknown product,5,2011-12-05 10:35:00,0.0,,United Kingdom
580609,22927,Amazon,1,2011-12-05 11:41:00,0.0,,United Kingdom
580743,47591B,Unknown product,1,2011-12-06 09:30:00,0.0,,United Kingdom
580990,21109,wet,-48,2011-12-06 16:54:00,0.0,,United Kingdom
580991,22481,wet boxes,-288,2011-12-06 16:55:00,0.0,,United Kingdom
581102,21803,Unknown product,20,2011-12-07 11:57:00,0.0,,United Kingdom
581103,22689,Unknown product,4,2011-12-07 11:58:00,0.0,,United Kingdom
581190,84801A,check,-102,2011-12-07 16:55:00,0.0,,United Kingdom
581198,22025,check,-30,2011-12-07 18:26:00,0.0,,United Kingdom
581199,84581,Unknown product,-2,2011-12-07 18:26:00,0.0,,United Kingdom
581200,84508C,check,-21,2011-12-07 18:27:00,0.0,,United Kingdom
581201,22217,damages?,-155,2011-12-07 18:30:00,0.0,,United Kingdom
581202,23404,check,41,2011-12-07 18:30:00,0.0,,United Kingdom
581203,23406,Unknown product,15,2011-12-07 18:31:00,0.0,,United Kingdom
581204,85104,????damages????,-355,2011-12-07 18:32:00,0.0,,United Kingdom
581205,20893,damages,-55,2011-12-07 18:32:00,0.0,,United Kingdom
581206,21693,mixed up,-87,2011-12-07 18:34:00,0.0,,United Kingdom
581207,21688,mixed up,-337,2011-12-07 18:34:00,0.0,,United Kingdom
581208,72801C,check,-10,2011-12-07 18:35:00,0.0,,United Kingdom
581209,21620,Unknown product,6,2011-12-07 18:35:00,0.0,,United Kingdom
581210,23395,check,-26,2011-12-07 18:36:00,0.0,,United Kingdom
581211,22142,check,14,2011-12-07 18:36:00,0.0,,United Kingdom
581212,22578,lost,-1050,2011-12-07 18:38:00,0.0,,United Kingdom
581213,22576,check,-30,2011-12-07 18:38:00,0.0,,United Kingdom
